Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,Rainfall_Category,Growing_Degree_Days,Temperature_Category,Pesticide_Category,Rainfall_Temp_Ratio,Yield_per_Pesticide
Thailand,Maize,1994,29344,1622.0,20448.0,27.76,High,17.76,Hot,High,58.429394812680115,1.4349845958237566
Thailand,Potatoes,1994,133333,1622.0,20448.0,27.76,High,17.76,Hot,High,58.429394812680115,6.520269939850359
Thailand,"Rice, paddy",1994,23521,1622.0,20448.0,27.76,High,17.76,Hot,High,58.429394812680115,1.1502273949826398
Thailand,Sorghum,1994,13644,1622.0,20448.0,27.76,High,17.76,Hot,High,58.429394812680115,0.6672208909971148
Thailand,Soybeans,1994,13344,1622.0,20448.0,27.76,High,17.76,Hot,High,58.429394812680115,0.6525502469558414
Thailand,Wheat,1994,7000,1622.0,20448.0,27.76,High,17.76,Hot,High,58.429394812680115,0.34231502762971294
Thailand,Cassava,1995,130244,1622.0,24062.0,27.68,High,17.68,Hot,High,58.59826589595376,5.412625192203798
Thailand,Maize,1995,32884,1622.0,24062.0,27.68,High,17.68,Hot,High,58.59826589595376,1.3665793957528156
Thailand,Potatoes,1995,140000,1622.0,24062.0,27.68,High,17.68,Hot,High,58.59826589595376,5.818060923409384
Thailand,"Rice, paddy",1995,24158,1622.0,24062.0,27.68,High,17.68,Hot,High,58.59826589595376,1.0039479699123135
Thailand,Sorghum,1995,15032,1622.0,24062.0,27.68,High,17.68,Hot,High,58.59826589595376,0.6246935128620704
Thailand,Soybeans,1995,14017,1622.0,24062.0,27.68,High,17.68,Hot,High,58.59826589595376,0.5825125711673523
Thailand,Wheat,1995,6820,1622.0,24062.0,27.68,High,17.68,Hot,High,58.59826589595376,0.2834226821260857
Thailand,Cassava,1996,141581,1622.0,21901.0,27.37,High,17.37,Hot,High,59.261965655827545,6.464295498128025
Thailand,Maize,1996,34478,1622.0,21901.0,27.37,High,17.37,Hot,High,59.261965655827545,1.5741941375216875
Thailand,Potatoes,1996,171249,1622.0,21901.0,27.37,High,17.37,Hot,High,59.261965655827545,7.8188749885855175
Thailand,"Rice, paddy",1996,24098,1622.0,21901.0,27.37,High,17.37,Hot,High,59.261965655827545,1.1002648159985389
Thailand,Sorghum,1996,16727,1622.0,21901.0,27.37,High,17.37,Hot,High,59.261965655827545,0.7637202082001644
Thailand,Soybeans,1996,14053,1622.0,21901.0,27.37,High,17.37,Hot,High,59.261965655827545,0.6416309012875536
Thailand,Wheat,1996,6455,1622.0,21901.0,27.37,High,17.37,Hot,High,59.261965655827545,0.2947219432015341
Thailand,Cassava,1997,146976,1622.0,23960.0,28.01,High,18.01,Hot,High,57.907890039271685,6.133967697508451
Thailand,Maize,1997,31982,1622.0,23960.0,28.01,High,18.01,Hot,High,57.907890039271685,1.3347523058303077
Thailand,Potatoes,1997,166699,1622.0,23960.0,28.01,High,18.01,Hot,High,57.907890039271685,6.957096949209132
Thailand,"Rice, paddy",1997,23788,1622.0,23960.0,28.01,High,18.01,Hot,High,57.907890039271685,0.9927799340595134
Thailand,Sorghum,1997,14983,1622.0,23960.0,28.01,High,18.01,Hot,High,57.907890039271685,0.6253077918283878
Thailand,Soybeans,1997,14315,1622.0,23960.0,28.01,High,18.01,Hot,High,57.907890039271685,0.5974291557113643
Thailand,Wheat,1997,6903,1622.0,23960.0,28.01,High,18.01,Hot,High,57.907890039271685,0.28809315137097785
Thailand,Cassava,1998,149280,1622.0,19212.0,28.44,High,18.44,Hot,High,57.0323488045007,7.7697392390568885
Thailand,Maize,1998,33448,1622.0,19212.0,28.44,High,18.44,Hot,High,57.0323488045007,1.7409045958465623
Thailand,Potatoes,1998,123473,1622.0,19212.0,28.44,High,18.44,Hot,High,57.0323488045007,6.426534117524593
Thailand,"Rice, paddy",1998,24180,1622.0,19212.0,28.44,High,18.44,Hot,High,57.0323488045007,1.2585228751366262
Thailand,Sorghum,1998,13948,1622.0,19212.0,28.44,High,18.44,Hot,High,57.0323488045007,0.725966793317025
Thailand,Soybeans,1998,14652,1622.0,19212.0,28.44,High,18.44,Hot,High,57.0323488045007,0.7626086503929631
Thailand,Wheat,1998,6951,1622.0,19212.0,28.44,High,18.44,Hot,High,57.0323488045007,0.361786290532452
Thailand,Cassava,1999,154929,1622.0,22761.0,27.34,High,17.34,Hot,High,59.326993416239944,6.806475705122573
Thailand,Maize,1999,35526,1622.0,22761.0,27.34,High,17.34,Hot,High,59.326993416239944,1.5607591600035147
Thailand,Potatoes,1999,130776,1622.0,22761.0,27.34,High,17.34,Hot,High,59.326993416239944,5.745365082154468
Thailand,"Rice, paddy",1999,24244,1622.0,22761.0,27.34,High,17.34,Hot,High,59.326993416239944,1.0651085141903172
Thailand,Sorghum,1999,16352,1622.0,22761.0,27.34,High,17.34,Hot,High,59.326993416239944,0.7183902996221773
Thailand,Soybeans,1999,14201,1622.0,22761.0,27.34,High,17.34,Hot,High,59.326993416239944,0.6238906950180125
Thailand,Wheat,1999,6995,1622.0,22761.0,27.34,High,17.34,Hot,High,59.326993416239944,0.3073104296634742
Thailand,Cassava,2000,168570,1622.0,20334.0,27.52,High,17.52,Hot,High,58.93895348837209,8.289648389476273
Thailand,Maize,2000,36715,1622.0,20334.0,27.52,High,17.52,Hot,High,58.93895348837209,1.8055077452667814
Thailand,Potatoes,2000,130776,1622.0,20334.0,27.52,High,17.52,Hot,High,58.93895348837209,6.431079419719695
Thailand,"Rice, paddy",2000,26128,1622.0,20334.0,27.52,High,17.52,Hot,High,58.93895348837209,1.2848782886648635
Thailand,Sorghum,2000,17302,1622.0,20334.0,27.52,High,17.52,Hot,High,58.93895348837209,0.8508482911236784
Thailand,Soybeans,2000,14531,1622.0,20334.0,27.52,High,17.52,Hot,High,58.93895348837209,0.7145807720678633
Thailand,Wheat,2000,7039,1622.0,20334.0,27.52,High,17.52,Hot,High,58.93895348837209,0.34615195475780675
Thailand,Cassava,2001,175324,1622.0,30629.67,27.81,High,17.81,Hot,High,58.32434376123697,5.723805584402823
Thailand,Maize,2001,37329,1622.0,30629.67,27.81,High,17.81,Hot,High,58.32434376123697,1.2186804924606611
Thailand,Potatoes,2001,120904,1622.0,30629.67,27.81,High,17.81,Hot,High,58.32434376123697,3.9471549267449912
Thailand,"Rice, paddy",2001,28739,1622.0,30629.67,27.81,High,17.81,Hot,High,58.32434376123697,0.9382426176116945
Thailand,Sorghum,2001,17356,1622.0,30629.67,27.81,High,17.81,Hot,High,58.32434376123697,0.5666216246657354
Thailand,Soybeans,2001,14775,1622.0,30629.67,27.81,High,17.81,Hot,High,58.32434376123697,0.4823596741435953
Thailand,Wheat,2001,7087,1622.0,30629.67,27.81,High,17.81,Hot,High,58.32434376123697,0.2313694085046132
Thailand,Cassava,2002,170694,1622.0,40925.33,27.98,High,17.98,Hot,High,57.969978556111506,4.1707624407074855
Thailand,Maize,2002,37145,1622.0,40925.33,27.98,High,17.98,Hot,High,57.969978556111506,0.9076064235420083
Thailand,Potatoes,2002,120717,1622.0,40925.33,27.98,High,17.98,Hot,High,57.969978556111506,2.9496170313829753
Thailand,"Rice, paddy",2002,29338,1622.0,40925.33,27.98,High,17.98,Hot,High,57.969978556111506,0.7168490309294774
Thailand,Sorghum,2002,18430,1622.0,40925.33,27.98,High,17.98,Hot,High,57.969978556111506,0.45032134569603477
Thailand,Soybeans,2002,14863,1622.0,40925.33,27.98,High,17.98,Hot,High,57.969978556111506,0.3631647401562759
Thailand,Wheat,2002,7148,1622.0,40925.33,27.98,High,17.98,Hot,High,57.969978556111506,0.17465528915004105
Thailand,Cassava,2004,202778,1622.0,88548.0,27.8,High,17.8,Hot,Very High,58.34532374100719,2.290008921614022
Thailand,Maize,2004,38587,1622.0,88548.0,27.8,High,17.8,Hot,Very High,58.34532374100719,0.43577002563552386
Thailand,Potatoes,2004,143224,1622.0,88548.0,27.8,High,17.8,Hot,Very High,58.34532374100719,1.6174547425719092
Thailand,"Rice, paddy",2004,28895,1622.0,88548.0,27.8,High,17.8,Hot,Very High,58.34532374100719,0.3263165027273035
Thailand,Sorghum,2004,16770,1622.0,88548.0,27.8,High,17.8,Hot,Very High,58.34532374100719,0.18938666726896972
Thailand,Soybeans,2004,14905,1622.0,88548.0,27.8,High,17.8,Hot,Very High,58.34532374100719,0.16832488226857445
Thailand,Wheat,2004,7642,1622.0,88548.0,27.8,High,17.8,Hot,Very High,58.34532374100719,0.08630249918124429
Thailand,Cassava,2005,171804,1622.0,43831.0,27.92,High,17.92,Hot,High,58.0945558739255,3.919602117174667
Thailand,Maize,2005,38161,1622.0,43831.0,27.92,High,17.92,Hot,High,58.0945558739255,0.8706196386201862
Thailand,Potatoes,2005,151076,1622.0,43831.0,27.92,High,17.92,Hot,High,58.0945558739255,3.446705603212265
Thailand,"Rice, paddy",2005,29974,1622.0,43831.0,27.92,High,17.92,Hot,High,58.0945558739255,0.6838382916590618
Thailand,Sorghum,2005,18904,1622.0,43831.0,27.92,High,17.92,Hot,High,58.0945558739255,0.43128308085417044
Thailand,Soybeans,2005,15838,1622.0,43831.0,27.92,High,17.92,Hot,High,58.0945558739255,0.3613341850702683
Thailand,Wheat,2005,7816,1622.0,43831.0,27.92,High,17.92,Hot,High,58.0945558739255,0.17831721116992152
Thailand,Cassava,2006,210910,1622.0,41220.0,27.92,High,17.92,Hot,High,58.0945558739255,5.116566798476505
Thailand,Maize,2006,39356,1622.0,41220.0,27.92,High,17.92,Hot,High,58.0945558739255,0.9547560709347177
Thailand,Potatoes,2006,152815,1622.0,41220.0,27.92,High,17.92,Hot,High,58.0945558739255,3.7072123432231145
Thailand,"Rice, paddy",2006,29503,1622.0,41220.0,27.92,High,17.92,Hot,High,58.0945558739255,0.7157274204895563
Thailand,Sorghum,2006,16446,1622.0,41220.0,27.92,High,17.92,Hot,High,58.0945558739255,0.39897139807379733
Thailand,Soybeans,2006,15787,1622.0,41220.0,27.92,High,17.92,Hot,High,58.0945558739255,0.38298440115475124
Thailand,Wheat,2006,7963,1622.0,41220.0,27.92,High,17.92,Hot,High,58.0945558739255,0.19317823439508988
Thailand,Cassava,2007,229223,1622.0,66858.0,27.79,High,17.79,Hot,Very High,58.366318819719325,3.428453910468299
Thailand,Maize,2007,39295,1622.0,66858.0,27.79,High,17.79,Hot,Very High,58.366318819719325,0.587729400679041
Thailand,Potatoes,2007,157503,1622.0,66858.0,27.79,High,17.79,Hot,Very High,58.366318819719325,2.355748665101183
Thailand,"Rice, paddy",2007,30441,1622.0,66858.0,27.79,High,17.79,Hot,Very High,58.366318819719325,0.4553014553014553
Thailand,Sorghum,2007,17545,1622.0,66858.0,27.79,High,17.79,Hot,Very High,58.366318819719325,0.26241792428842786
Thailand,Soybeans,2007,16114,1622.0,66858.0,27.79,High,17.79,Hot,Very High,58.366318819719325,0.24101467266934892
Thailand,Wheat,2007,8108,1622.0,66858.0,27.79,High,17.79,Hot,Very High,58.366318819719325,0.12127013565862486
Thailand,Cassava,2008,212548,1622.0,65423.0,27.48,High,17.48,Hot,Very High,59.024745269286754,3.2487772071411105
Thailand,Maize,2008,40748,1622.0,65423.0,27.48,High,17.48,Hot,Very High,59.024745269286754,0.6228295426754707
Thailand,Potatoes,2008,150459,1622.0,65423.0,27.48,High,17.48,Hot,Very High,59.024745269286754,2.2997523844460748
Thailand,"Rice, paddy",2008,29974,1622.0,65423.0,27.48,High,17.48,Hot,Very High,59.024745269286754,0.45814991440449987
Thailand,Sorghum,2008,16776,1622.0,65423.0,27.48,High,17.48,Hot,Very High,59.024745269286754,0.2564196625091709
Thailand,Soybeans,2008,16180,1622.0,65423.0,27.48,High,17.48,Hot,Very High,59.024745269286754,0.24730985571044264
Thailand,Wheat,2008,8256,1622.0,65423.0,27.48,High,17.48,Hot,Very High,59.024745269286754,0.12619222303741745
Thailand,Cassava,2009,226781,1622.0,67933.0,27.79,High,17.79,Hot,Very High,58.366318819719325,3.3382547766950275
Thailand,Maize,2009,41780,1622.0,67933.0,27.79,High,17.79,Hot,Very High,58.366318819719325,0.61500868490005
Thailand,Potatoes,2009,165948,1622.0,67933.0,27.79,High,17.79,Hot,Very High,58.366318819719325,2.442782700856714
Thailand,"Rice, paddy",2009,29079,1622.0,67933.0,27.79,High,17.79,Hot,Very High,58.366318819719325,0.428047811110784
Thailand,Sorghum,2009,18930,1622.0,67933.0,27.79,High,17.79,Hot,Very High,58.366318819719325,0.2786528100803721
Thailand,Soybeans,2009,16694,1622.0,67933.0,27.79,High,17.79,Hot,Very High,58.366318819719325,0.24573851090764565
Thailand,Wheat,2009,8473,1622.0,67933.0,27.79,High,17.79,Hot,Very High,58.366318819719325,0.12472399682044337
Thailand,Cassava,2010,185730,1622.0,68986.0,28.54,High,18.54,Hot,Very High,56.83251576734408,2.692246365257222
Thailand,Maize,2010,41799,1622.0,68986.0,28.54,High,18.54,Hot,Very High,56.83251576734408,0.6058967631582762
Thailand,Potatoes,2010,142016,1622.0,68986.0,28.54,High,18.54,Hot,Very High,56.83251576734408,2.0585907489816924
Thailand,"Rice, paddy",2010,29921,1622.0,68986.0,28.54,High,18.54,Hot,Very High,56.83251576734408,0.4337193964080189
Thailand,Sorghum,2010,19175,1622.0,68986.0,28.54,High,18.54,Hot,Very High,56.83251576734408,0.27795091828895296
Thailand,Soybeans,2010,17695,1622.0,68986.0,28.54,High,18.54,Hot,Very High,56.83251576734408,0.25649760099728935
Thailand,Wheat,2010,8756,1622.0,68986.0,28.54,High,18.54,Hot,Very High,56.83251576734408,0.12692246365257223
Thailand,Cassava,2011,192995,1622.0,87191.0,27.56,High,17.56,Hot,Very High,58.853410740203195,2.2134484815120654
Thailand,Maize,2011,43297,1622.0,87191.0,27.56,High,17.56,Hot,Very High,58.853410740203195,0.4965707863106707
Thailand,Potatoes,2011,146421,1622.0,87191.0,27.56,High,17.56,Hot,Very High,58.853410740203195,1.6792939719240296
Thailand,"Rice, paddy",2011,31867,1622.0,87191.0,27.56,High,17.56,Hot,Very High,58.853410740203195,0.36548077805303236
Thailand,Sorghum,2011,18436,1622.0,87191.0,27.56,High,17.56,Hot,Very High,58.853410740203195,0.21144141664372879
Thailand,Soybeans,2011,10841,1622.0,87191.0,27.56,High,17.56,Hot,Very High,58.853410740203195,0.12433480135792274
Thailand,Wheat,2011,9085,1622.0,87191.0,27.56,High,17.56,Hot,Very High,58.853410740203195,0.10419533902192862
Thailand,Cassava,2012,219133,1622.0,69921.0,28.48,High,18.48,Hot,Very High,56.95224719101123,3.133963559394754
Thailand,Maize,2012,43225,1622.0,69921.0,28.48,High,18.48,Hot,Very High,56.95224719101123,0.6181888389920197
Thailand,Potatoes,2012,153378,1622.0,69921.0,28.48,High,18.48,Hot,Very High,56.95224719101123,2.19355853665513
Thailand,"Rice, paddy",2012,31865,1622.0,69921.0,28.48,High,18.48,Hot,Very High,56.95224719101123,0.455722090329224
Thailand,Sorghum,2012,18814,1622.0,69921.0,28.48,High,18.48,Hot,Very High,56.95224719101123,0.2690712508223449
Thailand,Soybeans,2012,12897,1622.0,69921.0,28.48,High,18.48,Hot,Very High,56.95224719101123,0.18444838534366867
Thailand,Wheat,2012,8696,1622.0,69921.0,28.48,High,18.48,Hot,Very High,56.95224719101123,0.12436715196933726
Thailand,Cassava,2013,218232,1622.0,8136.0,28.98,High,18.98,Hot,Medium,55.96963423050379,26.819712424726557
Thailand,Maize,2013,42242,1622.0,8136.0,28.98,High,18.98,Hot,Medium,55.96963423050379,5.191348162713531
Thailand,Potatoes,2013,150014,1622.0,8136.0,28.98,High,18.98,Hot,Medium,55.96963423050379,18.43603293597149
Thailand,"Rice, paddy",2013,31463,1622.0,8136.0,28.98,High,18.98,Hot,Medium,55.96963423050379,3.866658473638933
Thailand,Sorghum,2013,19061,1622.0,8136.0,28.98,High,18.98,Hot,Medium,55.96963423050379,2.3425095243947403
Thailand,Soybeans,2013,17308,1622.0,8136.0,28.98,High,18.98,Hot,Medium,55.96963423050379,2.1270738601450168
Thailand,Wheat,2013,12500,1622.0,8136.0,28.98,High,18.98,Hot,Medium,55.96963423050379,1.5361927000122895
Tunisia,Potatoes,1990,136478,207.0,909.0,19.34,Low,9.34,Moderate,Low,10.703205791106516,149.9758241758242
Tunisia,Sorghum,1990,4286,207.0,909.0,19.34,Low,9.34,Moderate,Low,10.703205791106516,4.70989010989011
Tunisia,Wheat,1990,12721,207.0,909.0,19.34,Low,9.34,Moderate,Low,10.703205791106516,13.97912087912088
Tunisia,Potatoes,1991,129412,207.0,909.0,18.41,Low,8.41,Moderate,Low,11.243889190657251,142.210989010989
Tunisia,Sorghum,1991,3333,207.0,909.0,18.41,Low,8.41,Moderate,Low,11.243889190657251,3.6626373626373625
Tunisia,Wheat,1991,17006,207.0,909.0,18.41,Low,8.41,Moderate,Low,11.243889190657251,18.68791208791209
Tunisia,Potatoes,1992,136250,207.0,909.0,18.54,Low,8.54,Moderate,Low,11.165048543689322,149.72527472527472
Tunisia,Sorghum,1992,3801,207.0,909.0,18.54,Low,8.54,Moderate,Low,11.165048543689322,4.176923076923077
Tunisia,Wheat,1992,17030,207.0,909.0,18.54,Low,8.54,Moderate,Low,11.165048543689322,18.714285714285715
Tunisia,Potatoes,1993,140141,207.0,909.0,18.9,Low,8.899999999999999,Moderate,Low,10.952380952380953,154.0010989010989
Tunisia,Sorghum,1993,3911,207.0,909.0,18.9,Low,8.899999999999999,Moderate,Low,10.952380952380953,4.297802197802198
Tunisia,Wheat,1993,13700,207.0,909.0,18.9,Low,8.899999999999999,Moderate,Low,10.952380952380953,15.054945054945055
Tunisia,Potatoes,1994,117318,207.0,909.0,19.93,Low,9.93,Moderate,Low,10.386352232814852,128.9208791208791
Tunisia,Sorghum,1994,4000,207.0,909.0,19.93,Low,9.93,Moderate,Low,10.386352232814852,4.395604395604396
Tunisia,Wheat,1994,10694,207.0,909.0,19.93,Low,9.93,Moderate,Low,10.386352232814852,11.751648351648353
Tunisia,Potatoes,1995,137059,207.0,909.0,19.22,Low,9.219999999999999,Moderate,Low,10.77003121748179,150.61428571428573
Tunisia,Sorghum,1995,4000,207.0,909.0,19.22,Low,9.219999999999999,Moderate,Low,10.77003121748179,4.395604395604396
Tunisia,Wheat,1995,12780,207.0,909.0,19.22,Low,9.219999999999999,Moderate,Low,10.77003121748179,14.043956043956044
Tunisia,Potatoes,1996,119469,207.0,909.0,18.88,Low,8.879999999999999,Moderate,Low,10.963983050847459,131.2846153846154
Tunisia,Sorghum,1996,4121,207.0,909.0,18.88,Low,8.879999999999999,Moderate,Low,10.963983050847459,4.5285714285714285
Tunisia,Wheat,1996,16151,207.0,909.0,18.88,Low,8.879999999999999,Moderate,Low,10.963983050847459,17.748351648351647
Tunisia,Potatoes,1997,125652,207.0,909.0,19.54,Low,9.54,Moderate,Low,10.593654042988742,138.0791208791209
Tunisia,Sorghum,1997,4168,207.0,909.0,19.54,Low,9.54,Moderate,Low,10.593654042988742,4.58021978021978
Tunisia,Wheat,1997,11061,207.0,909.0,19.54,Low,9.54,Moderate,Low,10.593654042988742,12.154945054945054
Tunisia,Potatoes,1998,137850,207.0,868.44,19.19,Low,9.190000000000001,Moderate,Low,10.78686816050026,158.55033124769966
Tunisia,Sorghum,1998,4217,207.0,868.44,19.19,Low,9.190000000000001,Moderate,Low,10.78686816050026,4.850248435774751
Tunisia,Wheat,1998,14248,207.0,868.44,19.19,Low,9.190000000000001,Moderate,Low,10.78686816050026,16.38755980861244
Tunisia,Potatoes,1999,164103,207.0,827.87,19.97,Low,9.969999999999999,Moderate,Low,10.365548322483725,197.98400231640667
Tunisia,Sorghum,1999,4266,207.0,827.87,19.97,Low,9.969999999999999,Moderate,Low,10.365548322483725,5.146766079119765
Tunisia,Wheat,1999,14184,207.0,827.87,19.97,Low,9.969999999999999,Moderate,Low,10.365548322483725,17.112454305258968
Tunisia,Potatoes,2000,140097,207.0,787.31,19.76,Low,9.760000000000002,Moderate,Low,10.475708502024291,177.71815656277354
Tunisia,Sorghum,2000,4316,207.0,787.31,19.76,Low,9.760000000000002,Moderate,Low,10.475708502024291,5.4750034884753465
Tunisia,Wheat,2000,11727,207.0,787.31,19.76,Low,9.760000000000002,Moderate,Low,10.475708502024291,14.876127411805001
Tunisia,Potatoes,2001,154930,207.0,746.75,20.04,Low,10.04,Warm,Low,10.32934131736527,207.1949180875961
Tunisia,Sorghum,2001,4366,207.0,746.75,20.04,Low,10.04,Warm,Low,10.32934131736527,5.83884988298228
Tunisia,Wheat,2001,20000,207.0,746.75,20.04,Low,10.04,Warm,Low,10.32934131736527,26.746907388833165
Tunisia,Potatoes,2002,140399,207.0,706.18,19.74,Low,9.739999999999998,Moderate,Low,10.486322188449849,198.53361237591562
Tunisia,Sorghum,2002,4404,207.0,706.18,19.74,Low,9.739999999999998,Moderate,Low,10.486322188449849,6.227551684153964
Tunisia,Wheat,2002,14144,207.0,706.18,19.74,Low,9.739999999999998,Moderate,Low,10.486322188449849,20.000565626855966
Tunisia,Potatoes,2004,154959,207.0,625.06,19.37,Low,9.370000000000001,Moderate,Low,10.686628807434175,247.51461521259947
Tunisia,Sorghum,2004,4504,207.0,625.06,19.37,Low,9.370000000000001,Moderate,Low,10.686628807434175,7.194198639108073
Tunisia,Wheat,2004,16634,207.0,625.06,19.37,Low,9.370000000000001,Moderate,Low,10.686628807434175,26.56933840207009
Tunisia,Potatoes,2005,123604,207.0,584.49,19.12,Low,9.120000000000001,Moderate,Low,10.826359832635983,211.11205998394507
Tunisia,Sorghum,2005,4551,207.0,584.49,19.12,Low,9.120000000000001,Moderate,Low,10.826359832635983,7.772976481237937
Tunisia,Wheat,2005,16918,207.0,584.49,19.12,Low,9.120000000000001,Moderate,Low,10.826359832635983,28.895455088899894
Tunisia,Potatoes,2006,146586,207.0,543.93,19.82,Low,9.82,Moderate,Low,10.443995963673057,268.9996880333254
Tunisia,Sorghum,2006,4599,207.0,543.93,19.82,Low,9.82,Moderate,Low,10.443995963673057,8.43961609748041
Tunisia,Wheat,2006,14941,207.0,543.93,19.82,Low,9.82,Moderate,Low,10.443995963673057,27.418200502816877
Tunisia,Potatoes,2007,145418,207.0,503.37,19.71,Low,9.71,Moderate,Low,10.50228310502283,288.31611713622937
Tunisia,Sorghum,2007,4646,207.0,503.37,19.71,Low,9.71,Moderate,Low,10.50228310502283,9.211491563732974
Tunisia,Wheat,2007,18762,207.0,503.37,19.71,Low,9.71,Moderate,Low,10.50228310502283,37.198881773301345
Tunisia,Potatoes,2008,149194,207.0,462.8,19.76,Low,9.760000000000002,Moderate,Low,10.475708502024291,321.6774471755067
Tunisia,Sorghum,2008,4691,207.0,462.8,19.76,Low,9.760000000000002,Moderate,Low,10.475708502024291,10.114273393704183
Tunisia,Wheat,2008,17174,207.0,462.8,19.76,Low,9.760000000000002,Moderate,Low,10.475708502024291,37.02889176369125
Tunisia,Potatoes,2009,144321,207.0,422.24,19.64,Low,9.64,Moderate,Low,10.539714867617107,340.9909271335412
Tunisia,Sorghum,2009,4733,207.0,422.24,19.64,Low,9.64,Moderate,Low,10.539714867617107,11.182780455533504
Tunisia,Wheat,2009,21038,207.0,422.24,19.64,Low,9.64,Moderate,Low,10.539714867617107,49.70702202060296
Tunisia,Potatoes,2010,155462,207.0,422.24,19.76,Low,9.760000000000002,Moderate,Low,10.475708502024291,367.3140534921085
Tunisia,Sorghum,2010,4773,207.0,422.24,19.76,Low,9.760000000000002,Moderate,Low,10.475708502024291,11.277289481145448
Tunisia,Wheat,2010,18923,207.0,422.24,19.76,Low,9.760000000000002,Moderate,Low,10.475708502024291,44.70985729137133
Tunisia,Potatoes,2011,148760,207.0,422.24,19.53,Low,9.530000000000001,Moderate,Low,10.599078341013824,351.479066250827
Tunisia,Sorghum,2011,4810,207.0,422.24,19.53,Low,9.530000000000001,Moderate,Low,10.599078341013824,11.3647103298365
Tunisia,Wheat,2011,20791,207.0,422.24,19.53,Low,9.530000000000001,Moderate,Low,10.599078341013824,49.1234287874492
Tunisia,Potatoes,2012,150215,207.0,422.24,20.12,Low,10.120000000000001,Warm,Low,10.288270377733598,354.9168320574615
Tunisia,Sorghum,2012,5106,207.0,422.24,20.12,Low,10.120000000000001,Warm,Low,10.288270377733598,12.0640771193649
Tunisia,Wheat,2012,20203,207.0,422.24,20.12,Low,10.120000000000001,Warm,Low,10.288270377733598,47.734146110953596
Tunisia,Potatoes,2013,160417,207.0,422.24,20.0,Low,10.0,Moderate,Low,10.35,379.0213590397883
Tunisia,Sorghum,2013,5106,207.0,422.24,20.0,Low,10.0,Moderate,Low,10.35,12.0640771193649
Tunisia,Wheat,2013,14614,207.0,422.24,20.0,Low,10.0,Moderate,Low,10.35,34.52887250732445
Turkey,Maize,1990,40803,593.0,29918.0,19.22,Moderate,9.219999999999999,Moderate,High,30.85327783558793,1.3637822119723253
Turkey,Maize,1990,40803,593.0,29918.0,10.51,Moderate,0.5099999999999998,Moderate,High,56.42245480494767,1.3637822119723253
Turkey,Maize,1990,40803,593.0,29918.0,11.91,Moderate,1.9100000000000001,Moderate,High,49.79009235936188,1.3637822119723253
Turkey,Maize,1990,40803,593.0,29918.0,14.01,Moderate,4.01,Moderate,High,42.32690935046396,1.3637822119723253
Turkey,Maize,1990,40803,593.0,29918.0,17.94,Moderate,7.940000000000001,Moderate,High,33.0546265328874,1.3637822119723253
Turkey,Potatoes,1990,224367,593.0,29918.0,19.22,Moderate,9.219999999999999,Moderate,High,30.85327783558793,7.499147698786724
Turkey,Potatoes,1990,224367,593.0,29918.0,10.51,Moderate,0.5099999999999998,Moderate,High,56.42245480494767,7.499147698786724
Turkey,Potatoes,1990,224367,593.0,29918.0,11.91,Moderate,1.9100000000000001,Moderate,High,49.79009235936188,7.499147698786724
Turkey,Potatoes,1990,224367,593.0,29918.0,14.01,Moderate,4.01,Moderate,High,42.32690935046396,7.499147698786724
Turkey,Potatoes,1990,224367,593.0,29918.0,17.94,Moderate,7.940000000000001,Moderate,High,33.0546265328874,7.499147698786724
Turkey,"Rice, paddy",1990,49625,593.0,29918.0,19.22,Moderate,9.219999999999999,Moderate,High,30.85327783558793,1.6586450081887765
Turkey,"Rice, paddy",1990,49625,593.0,29918.0,10.51,Moderate,0.5099999999999998,Moderate,High,56.42245480494767,1.6586450081887765
Turkey,"Rice, paddy",1990,49625,593.0,29918.0,11.91,Moderate,1.9100000000000001,Moderate,High,49.79009235936188,1.6586450081887765
Turkey,"Rice, paddy",1990,49625,593.0,29918.0,14.01,Moderate,4.01,Moderate,High,42.32690935046396,1.6586450081887765
Turkey,"Rice, paddy",1990,49625,593.0,29918.0,17.94,Moderate,7.940000000000001,Moderate,High,33.0546265328874,1.6586450081887765
Turkey,Soybeans,1990,21892,593.0,29918.0,19.22,Moderate,9.219999999999999,Moderate,High,30.85327783558793,0.7317089474915606
Turkey,Soybeans,1990,21892,593.0,29918.0,10.51,Moderate,0.5099999999999998,Moderate,High,56.42245480494767,0.7317089474915606
Turkey,Soybeans,1990,21892,593.0,29918.0,11.91,Moderate,1.9100000000000001,Moderate,High,49.79009235936188,0.7317089474915606
Turkey,Soybeans,1990,21892,593.0,29918.0,14.01,Moderate,4.01,Moderate,High,42.32690935046396,0.7317089474915606
Turkey,Soybeans,1990,21892,593.0,29918.0,17.94,Moderate,7.940000000000001,Moderate,High,33.0546265328874,0.7317089474915606
Turkey,Wheat,1990,21227,593.0,29918.0,19.22,Moderate,9.219999999999999,Moderate,High,30.85327783558793,0.7094822687924062
Turkey,Wheat,1990,21227,593.0,29918.0,10.51,Moderate,0.5099999999999998,Moderate,High,56.42245480494767,0.7094822687924062
Turkey,Wheat,1990,21227,593.0,29918.0,11.91,Moderate,1.9100000000000001,Moderate,High,49.79009235936188,0.7094822687924062
